Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tipe klasifikasi HS,Tipe klasifikasi Abusive
irene ngewe kasar yuk kasih hadiah ulang manja memek nya kelojot,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pikir tolol,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kontaminasi murid nxf0x9fxa4xa3xf0x9fxa4xa3xf0x9fxa4xa3nncuma kasih kaca gerung bronkl nalar dungunnjokowi bicara emas mahalnkalajengkin,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
doa budek xf0x9fx98x83,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
lengser dukung sidang istimewa majelis musyawarat rakyat,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
wasiat amanah anak anak nabi ibrahim as turun wasiat catat kitab kitab yahudi sejarah zaman zaman kisah cerita rasulullah saw sahabat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pembodohanmaksa banget 2 periodecebong oh cebong,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
busukjijik,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
on the road kristen stewa om robert doni junior,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lengser jokowi bukti cinta jamban wkwk,1,1,1,0,0,0,0,0,1,0,0,1,Yes,Yes
salah dosa silit,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bolot sis uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
airlangga pribadi lupa bu khofifah alam 3 menteri sosial presiden jokowi a bantu entas miskin khofifah emil jawa timur,0,0,0,0,0,0,0,0,0,0,0,0,No,No
memek mulus,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
tulis pagi budaya minum obat moga,0,0,0,0,0,0,0,0,0,0,0,0,No,No
adren menge i puan sakit lihat kasih orang nnkau tegar tangis orang bajing tangis,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
iya peno sinting,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pimpin cerdas saleh teman kualitas 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kondisi buruk peran politik ai komunis indonesia partai komunis indonesia dominasi hidup politik indonesia sandar dekrit presiden 5 juli sumber hukum,0,0,0,0,0,0,0,0,0,0,0,0,No,No
iya masbisa inflasipake maki tolol lagidia dongok super,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ratus massa organisasi masyarakat islam gerebek jaka a ganyang partai komunis indonesia uniform resource locator uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
10 emas bicara jaman susilo bambang yudhoyono 3 gelap era jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
maaf hati noob sakit gagah senyum sepe i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mata minus alias picek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bisu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bau bangkai tikus xf0x9fx98xa3,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
cebong isi kepala taikmana cebong pikir waras,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
kudugaselama kunyuk kunyuk kalajengking modar iya ikigusti allah tidur melek hukum biadab kalah orang orang anjing,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
komisi berantas korupsi periksa gubernur sumatra utara calon wakil gubernur ijeck sah komisi berantas korupsi periksa gubernur sumatra,0,0,0,0,0,0,0,0,0,0,0,0,No,No
xe2x80x9cmas cocok bawa pisang kayak monyetxe2x80x9d julur lidah,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pilih kepala daerah kota serang pilih tolong mbah pilih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1 prabowo presiden teman kemarin be emu restoran metropolis hong kong teman kenal bisnis hubung prabowo,0,0,0,0,0,0,0,0,0,0,0,0,No,No
eh tau nasabah tukar tabung pokok urus mata uang asing,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kaab bin alasyraf tokoh yahudi benci hadap umat muslim khusus hadap nabi hafal alquran bunuh salah orang sahabat ansar proses tadwin alquran,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bima idiot xf0x9fx98x81 uniform resource locator,1,1,0,1,0,0,1,0,0,0,1,0,Yes,Yes
oi anjir bolot banget paham uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
on gue omelin yel tenang udhorg gila yel orang barang taruh orang bego dongok sinting sarap bajing,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
usir buddha myanmar bumi indonesia uniform resource locator,1,0,0,1,1,1,0,0,0,0,0,1,Yes,No
tolol tulis kayak xf0x9fx98xb8xf0x9fx98xb8xf0x9fx91x8bxf0x9fx91x8bxf0x9fx91x8,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
plagiat lagu xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 kaum kontol,1,1,0,1,0,0,0,1,0,0,1,0,Yes,Yes
anjir sangka kemarin sarap orang rest melulu gara gara gagal move on gagal move on mantan wkwk,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mulut busa muncrat manankarena haus kekuasaankasak kusuk cari salah olah olah mampupadahal congor doang kerja,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
mantap banglanjutkanbiar kampretbani kencing onta kejang semuaxf0x9fx98x80xf0x9fx98x80xf0x9fx98x80xf0x9fx98x80,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
ya jelasinnnkan kasih dare ganti ava gambar banci ya thread starter banci nya alah,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
a ikel manusiatapi tidur anjing v min,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bajak bacot babi mending gelut,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
gereja katolik lokal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ekonomi tumbuh infrastruktur memble sejahtera raih bencana inflasi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anjing babi monggo kenan xf0x9fx91x89 uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jokowi ratu adil turun darah biru darah kotor cina babi uniform resource locator,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
politisasi bahan dunia,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
ya tau gubernur ngawur nya kayak tai kucing injak baca cerita kayak kes arang bebas anak uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
orang kristen istilah kristen nusantara nusantara budaya adat orang israel terap indonesia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
nih senyum duduk babi babi babi,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
dasar bajinganxf0x9fx98x88nudah bini bujangannsecara pelan pelan sakit hancur asa mama kunmama ku luxf0x9fx98xacnlu pulang ku banting handphone,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ya sih anjir rumah doang pagi gange i arah jalan main bingung temenxf0x9fx98xadxf0x9fxa4xa7,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
oh kayak nona anak jalan km anak gembel ya,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
hai bicara pakai data by congor doang nasionalisme bela tenaga kerja asing dasar,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
andai o indonesia negara komunis ideologi benci,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hahahahatimnasnya lolos belagu ledek timnas laennmalu oi maludiem2 jamban,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
santri tolak berita hoaks pilih kepala daerah kota damai,0,0,0,0,0,0,0,0,0,0,0,0,No,No
rambut bagus kayak sapu induk mata sipit hilang kaki coreng idam bang sungjin awas hamil jin dowoon harap ajak mbak curhat main barbie,0,0,0,0,0,0,0,0,0,0,0,0,No,No
solusi mulia kaban tokoh bersih anti asing mohon kasih tausiah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bekas pabrik gula tjolomadoe karanganyar jawa ubah buah gedung pe unjuk cagar budaya pe gelar konser gedung,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ahoker kristen munafik henti maki gereja arah ahok hina sih bumi datar,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
iya tante jablay wkwk,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
totol ketemu tolol,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ai bangkit paham komunis bangkit tanam rezim,1,0,1,0,0,1,0,0,0,1,0,0,Yes,No
me i dusun pancuranterongdlingo minggu 15 april 18 jam 0900 lap pancur riah kirab budaya pentas seni senin 16 april 18 tayub sendang sumurpepunden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
aduh jujur bohong,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
tobat yuk lambat biar gerombol jil doa konsisten bela kafir hayat uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
ya mbak dewasa beda perilaku perilaku buruk sih cowok berengsek,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
fahri hamzah bela prabowo pe olongan perintah jokowi rohingya bubar partai komunis indonesia bubar partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
lahir langsung makan nasi pakai nete,0,0,0,0,0,0,0,0,0,0,0,0,No,No
2 bineka islam a inya laku kafir dhimmi hak diinjakinjak,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
pilih gubernur sulawesi selatan nurdin abdullah maros kota,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bani cabul bodoh sih cabul bukti cabul kabur terluntalunta arab xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
cebong an gelas nya gambar 5 periode cebongxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
rugi jonru mas jokowi utang 4000t rakyat garam 400 situ tau,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
rezim jokowi lengser adil kuasa jalan lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
pe anyaan tolol bukti,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
pilih agussylvinanaknya susilo bambang yudhoyono keluarga koruptornblusukanahoknberjamaahcoblospecinyau2026,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
ohhhhh kader moncong putih ciri khas cebong serang islam coba laku tapir diam,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
cinta sejati buta keliling eikichi gerbang tol otomatis,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ayo mas becek nih memek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
afwan ustaz kena santer dengar ustaz am agen yahudi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mundur becus urus negeri,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
tolol nya parah banget leceh korban nya maki maki diam doang sibuk handphone woi tolol pikir anjing adek kakak goblok cewek leceh diam doang,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
beda negara beda definisi definisi pulung tenaga kerja indonesia tenaga kerja wanita emis miskin makan kali income gtrp 600000bulan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
asing benci bising hubung rumit banding sahabat hening,0,0,0,0,0,0,0,0,0,0,0,0,No,No
laskar liar jahat kelompok jawara ambil tanahtanah milik tuan tionghoa laskar hitam,0,0,0,0,0,0,0,0,0,0,0,0,No,No
psi mesra diktator jokowi peduli jahat timpa munir,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
alamat kerja kasih biar bukti lgbt aka banci kaleng,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
rezim bubar kandang semuaganti komisi berantas korupsi pro rezim,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kembang bangkai,0,0,0,0,0,0,0,0,0,0,0,0,No,No
coba gubernur kafir teriak nih demo haha,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
bocah geblek penjara,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
xc3x97nn oh crow lihat orang gadis asing rasanyatidak pernahpernahentahlah kenal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
inti lawan katanyaintine lekno matamuaku bajing kuwe iya bajing podo rak alibi inti podo,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bubar dewan wakil rakyat nya stop korupsi,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
teki onta bangnnga sombong,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
dungu islam kitab tuhan isi alquran oceh muhammad,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
ya henti anti asing politik sara rusak rukun manusia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
perhati chef barat nilai salah ayam rendang pikir salah nilai seni cat sastra film hasil seni budaya belah kaca mata cita,0,0,0,0,0,0,0,0,0,0,0,0,No,No
joss iya,0,0,0,0,0,0,0,0,0,0,0,0,No,No
yerusalem orangorang ajar indah ragam toleransi wajah kota suci agama islam kristen yahudi toleran terbit mizan mizan 35 yerusalem,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tiada paksa islam kafir mu monggo budaya lokal tuju islam sempurna proses islam hormat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
freepo usaha asing pe menandatangani kontrak rezim jaka a aktor ekonomi politik utama indonesia 1967 freepo 51,0,0,0,0,0,0,0,0,0,0,0,0,No,No
menteri negeri puji prestasi gubernur made,0,0,0,0,0,0,0,0,0,0,0,0,No,No
aduh po eh pas barang cacat mending refund rugi ratus reben,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pe anyaan dasar kitab suci fiksi fakta oposisi b openg agama kitab suci fiksi alias kumpul cerita fiktif umat cerdas amp iman kitab suci fakta rujuk ayat al alquran k,0,0,0,0,0,0,0,0,0,0,0,0,No,No
islam nusantara isnslamet nusantaranadalah simbiosis islam jawa anti arab anti alquran anti nabinajaran dalil bawa risalah kitab ajar bawa ideologi p,0,0,0,0,0,0,0,0,0,0,0,0,No,No
baca bodoh,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
referensi kpkcukup uang muka mbngk pilih kepala daerah ubah systemnyaresiko cari risiko minimal masyarakat majusejhtera diakomodir anggota tim 11 bupati rita uang kontraktor,0,0,0,0,0,0,0,0,0,0,0,0,No,No
yuk acara launching kaji ekonomi syariat jaka a jumat 20 april 2018 1245 1400 bada jumat tema investasi pasar modal syariat halal haram narasumber ustad mahbub maaf ram,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ribu slot main asing asiaaseannam raphael maitimonnojok lali serang buangpinjamkan 1 2 beli lokal 1 asing argentina 1,0,0,0,0,0,0,0,0,0,0,0,0,No,No
twit gue kampret uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
takut bajing minoritas cina negeri hadap mayoritas islam ulang ulang leceh ulamxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
lihat umar umar ahokampbusuk lantang hina agama,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
suka lihat gaduh gaduh agama politik racist negeri nih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ayo adik gue sarap,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
goreng amp kopi prabowo amp jokowi pilih presiden 2019 pas presidenpas kopinyapas jokowi jokowi jokowi 2019 jokowi presiden kerja nyata tuju indonesia maju jokowi bangun indonesia uang j,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anak cebong kampret polos cebong kampret tua xf0x9fx98x82xf0x9fx98x80xf0x9fx98x84xf0x9fx98x84xf0x9fx91x8dxf0x9fx91x8dnxe2x98x95xe2x98x95,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
nama buni yani status dakwa langgar undang undang informasi transaksi elektronik duga dukung aniessandi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
o orang pacar mantulnv vicuw oknumnyane edan sok sweet benernr sempil merekand lihat lihat mail sayang vicuwno walah nyata sayangns sayang ya kanni nama cintans moga bahagia,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
rencana keroyok 4 bank asing klaim saking susah cari prestasi kali ya xixixi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dukung jokowi klaim 70 dana bangun bandara ajati anggar belanja daerah jabar bangun bandara ajati himpun dana gantung sepenuh kocek negara gubernur jabar tekad menteri hubung,0,0,0,0,0,0,0,0,0,0,0,0,No,No
urus pilih pimpin urus mustahil 20 ayat al alquran perintah umat islam pilih pimpin kriteria khusus umat mesti sadar posisi pimpin pilih agama bangsa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wkkkkkk dasar cebong,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bagus anjir lockscreenxe2x9dxa4,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
berita nya google oh ya atur perintah mudah masuk nya tenaga kerja asing indonesia tenaga kerja asing bantah undang undang dukung xf0x9fx98x8,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
pakde muslim anjing juganbiasa tuhngak ribetnkl takut anjing anjing dirumahnberagamalah benarnyg sanad otak slewah uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
aduh aduh nenek tua jahat politik identitas hati buta coba pikir norak kampung nek nek,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
spill nama restoran tinggal papua amp harga pangan mahal mbak goblok cacat,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
gaji mesti kontol,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ciamis salah 1 kabupaten jawa barat dukung gubernur kang presidenwakil presiden ri nyata putus ms partai adil sejahtera naung ainya amp pilih umat beliau taat saminawaatona i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
iya eh kuping kayak asing wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bicara igau,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
idiot makan upil uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mempe ahankan atur presiden risiko berat rezim ahok mukidi presiden dukung investor rakyat sengsara tanggung ancam 9 naga hiiiii,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
malas banget jodoh upil onta,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
habis omong lancar banget gituloh canggung tau tonton senam senyum kayak orang idiot,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
jelang pilih kepala daerah kota negara fenomena warga negara etnis negeri amp usia hak pilih pulang kota negara suara kep,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bismillah moga salah pilih lo pilih gubernur kayak pilih calon pasang hidup tau bibit bebet bobot cari cari bukti,0,0,0,0,0,0,0,0,0,0,0,0,No,No
islam titik masyarakat sadar islam bahaya titik,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
tungging main memek sange banget coy,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
2 terima kasih presiden ideide amp arah proses bangun bandara ajati bandara pe indonesia rupa hasil kerja perintah pusat perintah daerah badan usaha milik negara amp sw,0,0,0,0,0,0,0,0,0,0,0,0,No,No
islam nusantara 1 wacana islam arab partai komunis indonesia tumpang partai demokrasi indonesia juang 2015 jokowi menang pilih presiden 2014 sadar sih manfaat sadar,1,0,0,1,1,1,0,0,0,0,1,0,Yes,No
partai komunis indonesia khilafahsamasama anti pancasila bubar tangkap dewan wakil rakyat dukung,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
uym dukung rezim hmmm,0,0,0,0,0,0,0,0,0,0,0,0,No,No
timbang tinta ulama darah syuhada rat tinta ulama darah syuhada hasan albashri,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kebijakankebijakan dagang rupa amanat presiden mesti tunai ekonomi indon,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sosok pimpin sederhana tadzim ulama gus ipul pikul sang guru istirahat pilih gus ipul mbak puti gusti top markotop gusti bangkal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lepas darinyahr tirmidzi sanad hasan syaikh al baninulama suuxe2x80x99 sesatjahat suguh keburu bentuk bungkus sesat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
alah bacot anjing antek antek sih side tuju alah anjing,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
titit pakai pipis,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
asing corak kayu coklat nya haha,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pokok pulang solokalo cebur habitat nya kolam butek 2019 ganti presiden 2019 presiden jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
benak orang teriak bubar partai komunis indonesia lucu anak jatuh kesandung batu batu salah,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
kak ajar bicara orang asing khusus extrove outgoing puhliiiis hehe xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tunggu lepas bom surabaya polisi berha,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gelar profesor palsu lucu nikmat gelar profesor eh bongkar dosen staf biasandan gila keburu cinta ilmu ilmu palsunyadan gendeng,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
selamat renang kolam cebong,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
dengar katakata orang televisi dasar ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sahabat bangsat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
tai ah kerja disgraceful bicara kayak bilang serah habis tanda kontrak tawar lowong,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
salah pakai selipar rumahnnyang salah selipar bawa jalan selipar masuk jambannnhaihh,0,0,0,0,0,0,0,0,0,0,0,0,No,No
uji badan awas pilih kolaka te inggi langgar aparatur sipil negara pilih kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
meni sederhana biar cepat halal ekonomiatau beda pendapatkedewasaan sikap,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tes dna turun ditii partai komunis indonesia perintah revolusioner republik indonesia partai adil sejahtera,0,0,0,0,0,0,0,0,0,0,0,0,No,No
menteri dagang cinasdh tumpang cari makan hidup indonesia cari perkara pribumi usir negara republik indonesia,1,0,1,0,0,1,0,0,0,0,0,1,Yes,No
bencong teriak bencong,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
2019 ganti presiden konstitusional hak rakyat woiii plonga plongo laku otoriter,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
asa monyet v,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mimpi saleh allah mimpi buruk setan bukhari on berkah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
avatarnya sarap main ojek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
tekan laser slide ganti yaaaap hubung ahli point point pe bicara pimpin agama orang eksorsisme laku eksorsisme,0,0,0,0,0,0,0,0,0,0,0,0,No,No
umat islam butuh pas pilih ajasesudah injak ayo daftar hitam ai politik rezim anti islam,1,0,0,1,1,0,0,0,0,0,0,1,Yes,No
cebong adek cerdas,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
bagas homo kemarin lihat profil grindr,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
mampus kunyuk sembah lembu uniform resource locator,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
kamar malahnsendiri glusar glusur buaya kasur nxf0x9fx98x81xf0x9fx98x81,0,0,0,0,0,0,0,0,0,0,0,0,No,No
rayap makan kayu peang kunyuk wkwk,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pura pura budek nxf0x9fx98x81nnkh maruf prabowo bikin gaduh xe2x80x93 viva uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
auti auti autis ya banci autis seram lt,1,1,1,0,0,0,1,1,0,1,0,0,Yes,Yes
alumni 212 partai adil sejahtera tim sukses anies sandi ramerame buang body kenal asma dewi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
xe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0,No,No
libur kampung halamannnekspektasin nongkrong teman jalanjalann main pantai dllnnrealitan ganti taplak mejan ganti seprein ganti seng bocorn ganti pribadi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
potret polisi rezim,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ekonomi digital bidang perhati raja create peluang kerja jombn,0,0,0,0,0,0,0,0,0,0,0,0,No,No
habib sinting anonim dengar sakit jiwa uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
buah lagu kampret ya tunggu tanggal main,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sambang pimpin muhammadiyah gresik ketua doa presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anut agama buddha ajar agama islam kristen hindu konghucu like her parents agama dunia buruk ajar agama,0,0,0,0,0,0,0,0,0,0,0,0,No,No
eehxe3x85xa1 memek gatal kak kayak habis gigit serangga bantu kasih salep gaknn tutup memek pakai selimut,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
te arik wawancara simak wawancara akibat buruk sehat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
nikmat gubernur dustakaaan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
rezim orde dolar lambung rupiah 15000 o lengser keprabon kondisi sp rezim berani jokowi lengser keprabon,0,0,0,0,0,0,0,0,0,0,0,0,No,No
katolik khusus dewan paus tugas teliti pantau gera buah alir aksi spiritual umat pimpin paus emeritus bene,0,0,0,0,0,0,0,0,0,0,0,0,No,No
urus benarngurusi orang lainmulutnya nyinyir kayak banci lekong,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
baca mas beli islam hindu beliau xe2x80x9ctdk nilai islam kacamata hinduxe2x80x9d beliau menja,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cowok berengsek amp kecut orang cewek harap,1,1,0,1,0,0,0,1,0,0,1,0,Yes,Yes
jujur era susilo bambang yudhoyono tentara nasional indonesia otoriter,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
korupsi e kartu tanda duduk jaman susilo bambang yudhoyono tengku uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
bangsat laku teroris buddha keparat,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
lawan play station kalah lawan jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
closed agency membernya kenal biar asing,0,0,0,0,0,0,0,0,0,0,0,0,No,No
beliau mohon bantu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kampung udik payah kampung udik payah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
moga pikir timpang hasil rencana impor dosen gaji rupiah 35 rupiah 60 jutabln gaji dosen s3 kerja 25 rupiah 8 jutabln,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pergi mampus,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
busuk sih lihat salah orang salah lihat bubar panitia khusus angket komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
cak gerry keben tolak hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0,No,No
save rohingya fuck kafir teroris buddha,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
kalem kontol,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
